treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_ld,after_group,miss,random,536870912,32,1000000,0,2,0,0,32000000,1202457608,373899712,31994518,31974366,32259156,33002430,1125966308,1874148032,1874148032,0,0,0,PASS,1202751027,373883200,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,3,0,0,32000000,1202063538,373731296,31994720,31970516,32264206,33002468,1125614231,2621694368,2621694368,0,0,0,PASS,1202450892,373859904,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,4,0,0,32000000,1201916235,373756704,31994623,31971303,32230784,33002391,1125472163,3369100704,3369100704,0,0,0,PASS,1202320456,373825888,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,5,0,0,32000000,1202092351,373634432,31994512,31973761,32237440,33002437,1125644473,4116485792,4116485792,0,0,0,PASS,1202330034,373683040,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,6,0,0,32000000,1202092188,373650752,31994360,31972916,32240717,33002441,1125642610,4863733280,4863733280,0,0,0,PASS,1202563450,373807616,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,7,0,0,32000000,1202139825,373762432,31994539,31972012,32249710,33002444,1125677346,5611125568,5611125568,0,0,0,PASS,1202457023,373776096,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,8,0,0,32000000,1201986703,373668832,31994608,31970487,32266703,33002458,1125521252,6358433536,6358433536,0,0,0,PASS,1202453084,373833280,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,9,0,0,32000000,1201900184,373622784,31994492,31968797,32243943,33002363,1125433833,7105800448,7105800448,0,0,0,PASS,1202429747,373875040,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,0,0,0,64000000,2404952595,747584352,63986816,64023948,64616607,65004068,2252011471,747510912,747510912,0,0,0,PASS,2399083636,745721056,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,1,0,0,64000000,2397885967,745507680,63988788,63921745,64492459,65004315,2245167186,2238413376,2238413376,0,0,0,PASS,2397982824,745242912,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,2,0,0,64000000,2397865311,745397952,63988863,63921627,64470226,65004480,2245125719,3728849312,3728849312,0,0,0,PASS,2398367657,745506336,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,3,0,0,64000000,2398165888,745396256,63988542,63921264,64466546,65004373,2245446015,5219475520,5219475520,0,0,0,PASS,2398682177,745581024,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,4,0,0,64000000,2398129596,745264480,63988683,63922905,64513554,65004476,2245400100,6710097920,6710097920,0,0,0,PASS,2398114075,745354496,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,5,0,0,64000000,2398462900,745442016,63988610,63922258,64455897,65004495,2245734793,8200671200,8200671200,0,0,0,PASS,2398594413,745569184,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,6,0,0,64000000,2398299691,745432640,63988716,63922590,64483085,65004273,2245537908,9691486720,9691486720,0,0,0,PASS,2398930837,745684064,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,7,0,0,64000000,2398900108,745347648,63988748,63920958,64479892,65004362,2246152312,11182283008,11182283008,0,0,0,PASS,2398745322,745399776,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,8,0,0,64000000,2398451506,745253728,63988880,63920095,64470881,65004578,2245702896,12672724992,12672724992,0,0,0,PASS,2398752695,745484160,PASS
dmb_ld,after_group,miss,random,536870912,64,1000000,0,9,0,0,64000000,2398485215,745560640,63988744,63920875,64487155,65004368,2245722619,14163444224,14163444224,0,0,0,PASS,2399092669,745402656,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,0,0,0,1000000,3380091,1067520,40,14,32,2000024,217,1057408,1057408,0,0,0,PASS,8864012,2776416,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,1,0,0,1000000,3252985,1024928,18,0,0,2000019,0,4843104,4843104,0,0,0,PASS,8865950,2761408,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,2,0,0,1000000,3315159,1041504,15,0,0,2000019,0,8631840,8631840,0,0,0,PASS,8864797,2784128,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,3,0,0,1000000,3305612,1039200,14,0,1,2000032,0,12431040,12431040,0,0,0,PASS,8864073,2763776,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,4,0,0,1000000,3285488,1032320,10,0,0,2000020,0,16213056,16213056,0,0,0,PASS,8864149,2774624,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,5,0,0,1000000,3311852,1041216,9,0,0,2000019,0,20014784,20014784,0,0,0,PASS,8864483,2762784,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,6,0,0,1000000,3249085,1021184,7,0,0,2000022,0,23784672,23784672,0,0,0,PASS,8863740,2761216,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,7,0,0,1000000,3336842,1048288,7,0,0,2000023,0,27580096,27580096,0,0,0,PASS,8864075,2763392,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,8,0,0,1000000,3315779,1041760,6,0,0,2000033,0,31371200,31371200,0,0,0,PASS,8863441,2764160,PASS
dmb_ld,after_group,hit,random,2048,1,1000000,200000,9,0,0,1000000,3376598,1060576,8,0,0,2000034,0,35181984,35181984,0,0,0,PASS,8863967,2763488,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,0,0,0,2000000,5406097,1699904,38,24,47,3000025,564,1688000,1688000,0,0,0,PASS,9615055,3016704,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,1,0,0,2000000,5555069,1737856,13,2,2,3000030,175,6418624,6418624,0,0,0,PASS,9614954,2996768,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,2,0,0,2000000,5184962,1633088,16,1,4,3000039,11,11033312,11033312,0,0,0,PASS,9614098,2995648,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,3,0,0,2000000,5148337,1608992,7,0,2,3000021,0,15623776,15623776,0,0,0,PASS,9614832,2997472,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,4,0,0,2000000,5412588,1693536,9,0,0,3000035,0,20300704,20300704,0,0,0,PASS,9615131,2996352,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,5,0,0,2000000,5229749,1636768,7,0,0,3000046,0,24919616,24919616,0,0,0,PASS,9614763,2995968,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,6,0,0,2000000,5142180,1606880,8,0,0,3000016,0,29508384,29508384,0,0,0,PASS,9615628,2995200,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,7,0,0,2000000,5381338,1683168,6,0,2,3000054,0,34172704,34172704,0,0,0,PASS,9614551,2995552,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,8,0,0,2000000,5453048,1704384,7,0,1,3000040,0,38858528,38858528,0,0,0,PASS,9615091,2995104,PASS
dmb_ld,after_group,hit,random,2048,2,1000000,200000,9,0,0,2000000,5351921,1672672,6,0,0,3000020,0,43512352,43512352,0,0,0,PASS,9615966,2994880,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,0,0,0,4000000,9779441,3055104,39,10,25,5000037,1180,3044000,3044000,0,0,0,PASS,11140197,3479456,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,1,0,0,4000000,9889437,3083712,15,0,0,5000044,0,9589824,9589824,0,0,0,PASS,11140397,3479840,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,2,0,0,4000000,9838369,3068416,6,0,2,5000040,0,16123872,16123872,0,0,0,PASS,11140065,3468544,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,3,0,0,4000000,9717083,3027136,6,0,1,5000033,0,22605408,22605408,0,0,0,PASS,11140260,3493504,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,4,0,0,4000000,10045917,3128704,5,0,0,5000034,0,29213312,29213312,0,0,0,PASS,11139963,3468672,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,5,0,0,4000000,9699065,3029984,6,0,0,5000034,0,35698144,35698144,0,0,0,PASS,11139645,3469088,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,6,0,0,4000000,9714374,3026016,5,0,0,5000028,0,42179296,42179296,0,0,0,PASS,11139995,3467488,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,7,0,0,4000000,9824638,3060544,5,0,1,5000044,0,48693216,48693216,0,0,0,PASS,11139700,3468544,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,8,0,0,4000000,9709035,3023968,5,0,0,5000031,0,55171680,55171680,0,0,0,PASS,11140430,3467456,PASS
dmb_ld,after_group,hit,random,2048,4,1000000,200000,9,0,0,4000000,9676727,3015424,5,0,0,5000027,0,61640608,61640608,0,0,0,PASS,11140373,3480736,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,0,0,0,8000000,19407030,6045184,38,34,54,9000054,983,6034336,6034336,0,0,0,PASS,19797395,6182656,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,1,0,0,8000000,19339935,6014816,22,1,2,9000051,62,18211456,18211456,0,0,0,PASS,19795955,6156768,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,2,0,0,8000000,19543021,6076192,14,1,1,9000053,0,30429888,30429888,0,0,0,PASS,19880611,6179936,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,3,0,0,8000000,19431921,6045184,11,1,1,9000048,26,42640672,42640672,0,0,0,PASS,19851255,6170656,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,4,0,0,8000000,19417801,6049024,13,0,5,9000051,0,54845984,54845984,0,0,0,PASS,19823322,6160192,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,5,0,0,8000000,19278439,5991744,12,2,2,9000056,12,66983968,66983968,0,0,0,PASS,19853258,6169952,PASS
dmb_ld,after_group,hit,random,2048,8,1000000,200000,6,0,0,8000000,19462852,6070112,18,0,2,9000050,0,79196192,79196192,0,0,0,PASS,19885088,6180544,PASS
