treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
ldapr,after_group,hit,random,2048,4,1000000,200000,6,0,0,4000000,10659545,3319008,5,0,1,8000072,0,42958624,42958624,0,0,0,PASS,10552642,3286560,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,7,0,0,4000000,10620818,3308096,4,0,0,8000066,0,49539424,49539424,0,0,0,PASS,10594035,3308224,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,8,0,0,4000000,10656420,3322240,5,0,6,8000089,0,56156064,56156064,0,0,0,PASS,10575760,3292736,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,9,0,0,4000000,10643242,3313920,4,0,0,8000054,0,62748608,62748608,0,0,0,PASS,10589193,3299040,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,0,0,0,8000000,21249160,6614208,34,26,47,16000144,320,6602496,6602496,0,0,0,PASS,20427696,6364544,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,1,0,0,8000000,21204500,6592032,15,0,6,16000127,0,19544128,19544128,0,0,0,PASS,20450281,6357920,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,2,0,0,8000000,21340084,6653664,14,0,5,16000143,0,32524256,32524256,0,0,0,PASS,20497224,6370176,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,3,0,0,8000000,21194549,6585056,9,0,0,16000148,0,45464992,45464992,0,0,0,PASS,20430947,6364000,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,4,0,0,8000000,21175633,6578304,9,0,1,16000124,0,58393376,58393376,0,0,0,PASS,20437795,6354656,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,5,0,0,8000000,21208491,6589920,10,1,1,16000149,264,71324032,71324032,0,0,0,PASS,20451906,6358144,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,6,0,0,8000000,21196942,6585728,9,0,0,16000155,0,84253728,84253728,0,0,0,PASS,20479840,6365696,PASS
ldapr,after_group,hit,random,2048,8,1000000,200000,7,0,0,8000000,21298582,6619424,10,0,2,16000149,0,97225024,97225024,0,0,0,PASS,20367488,6336928,PASS
