condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
miss,2,dmb_ish,after_group,9,1000000,2000000,18627507,5811264,18.628,5.811,9.3138,PASS
miss,2,dmb_ishst,after_every,0,1000000,2000000,23201874,7252064,23.202,7.252,11.6009,PASS
miss,2,dmb_ishst,after_every,1,1000000,2000000,19742734,6157408,19.743,6.157,9.8714,PASS
miss,2,dmb_ishst,after_every,2,1000000,2000000,19616490,6117280,19.616,6.117,9.8082,PASS
miss,2,dmb_ishst,after_every,3,1000000,2000000,19432763,6058816,19.433,6.059,9.7164,PASS
miss,2,dmb_ishst,after_every,4,1000000,2000000,19217737,5992288,19.218,5.992,9.6089,PASS
miss,2,dmb_ishst,after_every,5,1000000,2000000,19086964,5949120,19.087,5.949,9.5435,PASS
miss,2,dmb_ishst,after_every,6,1000000,2000000,18905454,5896832,18.905,5.897,9.4527,PASS
miss,2,dmb_ishst,after_every,7,1000000,2000000,18831664,5876256,18.832,5.876,9.4158,PASS
miss,2,dmb_ishst,after_every,8,1000000,2000000,18798702,5862496,18.799,5.862,9.3994,PASS
miss,2,dmb_ishst,after_every,9,1000000,2000000,18671204,5820480,18.671,5.820,9.3356,PASS
miss,2,dmb_ishst,after_group,0,1000000,2000000,23196947,7258400,23.197,7.258,11.5985,PASS
miss,2,dmb_ishst,after_group,1,1000000,2000000,19413705,6060032,19.414,6.060,9.7069,PASS
miss,2,dmb_ishst,after_group,2,1000000,2000000,19239074,5999904,19.239,6.000,9.6195,PASS
miss,2,dmb_ishst,after_group,3,1000000,2000000,19094360,5953024,19.094,5.953,9.5472,PASS
miss,2,dmb_ishst,after_group,4,1000000,2000000,18838735,5875040,18.839,5.875,9.4194,PASS
miss,2,dmb_ishst,after_group,5,1000000,2000000,18626150,5806080,18.626,5.806,9.3131,PASS
miss,2,dmb_ishst,after_group,6,1000000,2000000,18577252,5790848,18.577,5.791,9.2886,PASS
miss,2,dmb_ishst,after_group,7,1000000,2000000,18522278,5776192,18.522,5.776,9.2611,PASS
miss,2,dmb_ishst,after_group,8,1000000,2000000,18500989,5773024,18.501,5.773,9.2505,PASS
miss,2,dmb_ishst,after_group,9,1000000,2000000,18507353,5772832,18.507,5.773,9.2537,PASS
miss,2,dmb_st,after_every,0,1000000,2000000,23140663,7229792,23.141,7.230,11.5703,PASS
miss,2,dmb_st,after_every,1,1000000,2000000,19533076,6098720,19.533,6.099,9.7665,PASS
miss,2,dmb_st,after_every,2,1000000,2000000,19444391,6068832,19.444,6.069,9.7222,PASS
miss,2,dmb_st,after_every,3,1000000,2000000,19296612,6020384,19.297,6.020,9.6483,PASS
miss,2,dmb_st,after_every,4,1000000,2000000,19213655,5997024,19.214,5.997,9.6068,PASS
miss,2,dmb_st,after_every,5,1000000,2000000,19090605,5957280,19.091,5.957,9.5453,PASS
miss,2,dmb_st,after_every,6,1000000,2000000,18937216,5906848,18.937,5.907,9.4686,PASS
miss,2,dmb_st,after_every,7,1000000,2000000,18830970,5876928,18.831,5.877,9.4155,PASS
miss,2,dmb_st,after_every,8,1000000,2000000,18769376,5854688,18.769,5.855,9.3847,PASS
miss,2,dmb_st,after_every,9,1000000,2000000,18706502,5836736,18.707,5.837,9.3533,PASS
miss,2,dmb_st,after_group,0,1000000,2000000,23234114,7270016,23.234,7.270,11.6171,PASS
miss,2,dmb_st,after_group,1,1000000,2000000,19553746,6181120,19.554,6.181,9.7769,PASS
miss,2,dmb_st,after_group,2,1000000,2000000,19462896,6070688,19.463,6.071,9.7314,PASS
miss,2,dmb_st,after_group,3,1000000,2000000,19313712,6024288,19.314,6.024,9.6569,PASS
miss,2,dmb_st,after_group,4,1000000,2000000,19055206,5944480,19.055,5.944,9.5276,PASS
miss,2,dmb_st,after_group,5,1000000,2000000,18818201,5871328,18.818,5.871,9.4091,PASS
miss,2,dmb_st,after_group,6,1000000,2000000,18665713,5822400,18.666,5.822,9.3329,PASS
miss,2,dmb_st,after_group,7,1000000,2000000,18707207,5837024,18.707,5.837,9.3536,PASS
miss,2,dmb_st,after_group,8,1000000,2000000,18674318,5826976,18.674,5.827,9.3372,PASS
miss,2,dmb_st,after_group,9,1000000,2000000,18642146,5820288,18.642,5.820,9.3211,PASS
miss,2,dmb_sy,after_every,0,1000000,2000000,23194065,7260032,23.194,7.260,11.5970,PASS
miss,2,dmb_sy,after_every,1,1000000,2000000,19735811,6155552,19.736,6.156,9.8679,PASS
miss,2,dmb_sy,after_every,2,1000000,2000000,19528713,6093952,19.529,6.094,9.7644,PASS
miss,2,dmb_sy,after_every,3,1000000,2000000,19440941,6065952,19.441,6.066,9.7205,PASS
miss,2,dmb_sy,after_every,4,1000000,2000000,19263730,6006144,19.264,6.006,9.6319,PASS
miss,2,dmb_sy,after_every,5,1000000,2000000,19057128,5944928,19.057,5.945,9.5286,PASS
miss,2,dmb_sy,after_every,6,1000000,2000000,18852536,5882688,18.853,5.883,9.4263,PASS
miss,2,dmb_sy,after_every,7,1000000,2000000,18731546,5841472,18.732,5.841,9.3658,PASS
miss,2,dmb_sy,after_every,8,1000000,2000000,18653236,5816352,18.653,5.816,9.3266,PASS
miss,2,dmb_sy,after_every,9,1000000,2000000,18640089,5817248,18.640,5.817,9.3200,PASS
miss,2,dmb_sy,after_group,0,1000000,2000000,23217836,7354080,23.218,7.354,11.6089,PASS
miss,2,dmb_sy,after_group,1,1000000,2000000,19313717,6027360,19.314,6.027,9.6569,PASS
miss,2,dmb_sy,after_group,2,1000000,2000000,19195359,5993888,19.195,5.994,9.5977,PASS
miss,2,dmb_sy,after_group,3,1000000,2000000,19047901,5944160,19.048,5.944,9.5240,PASS
miss,2,dmb_sy,after_group,4,1000000,2000000,19030241,5937152,19.030,5.937,9.5151,PASS
miss,2,dmb_sy,after_group,5,1000000,2000000,18845615,5877088,18.846,5.877,9.4228,PASS
miss,2,dmb_sy,after_group,6,1000000,2000000,18738996,5843936,18.739,5.844,9.3695,PASS
miss,2,dmb_sy,after_group,7,1000000,2000000,18731594,5844672,18.732,5.845,9.3658,PASS
miss,2,dmb_sy,after_group,8,1000000,2000000,18670178,5826272,18.670,5.826,9.3351,PASS
miss,2,dmb_sy,after_group,9,1000000,2000000,18650049,5815264,18.650,5.815,9.3250,PASS
miss,2,stlr,after_every,0,1000000,2000000,23210879,7256192,23.211,7.256,11.6054,PASS
miss,2,stlr,after_every,1,1000000,2000000,19776778,6170080,19.777,6.170,9.8884,PASS
miss,2,stlr,after_every,2,1000000,2000000,19675250,6139136,19.675,6.139,9.8376,PASS
miss,2,stlr,after_every,3,1000000,2000000,19612929,6119200,19.613,6.119,9.8065,PASS
miss,2,stlr,after_every,4,1000000,2000000,19413568,6055648,19.414,6.056,9.7068,PASS
miss,2,stlr,after_every,5,1000000,2000000,19314732,6025952,19.315,6.026,9.6574,PASS
miss,2,stlr,after_every,6,1000000,2000000,19187228,5989216,19.187,5.989,9.5936,PASS
miss,2,stlr,after_every,7,1000000,2000000,19139326,5970048,19.139,5.970,9.5697,PASS
miss,2,stlr,after_every,8,1000000,2000000,19058968,5942432,19.059,5.942,9.5295,PASS
miss,2,stlr,after_every,9,1000000,2000000,18976949,5922048,18.977,5.922,9.4885,PASS
miss,2,stlr,after_group,0,1000000,2000000,23157318,7244000,23.157,7.244,11.5787,PASS
miss,2,stlr,after_group,1,1000000,2000000,19065342,5948800,19.065,5.949,9.5327,PASS
miss,2,stlr,after_group,2,1000000,2000000,18848169,5881152,18.848,5.881,9.4241,PASS
miss,2,stlr,after_group,3,1000000,2000000,18702802,5834912,18.703,5.835,9.3514,PASS
miss,2,stlr,after_group,4,1000000,2000000,18579184,5802304,18.579,5.802,9.2896,PASS
miss,2,stlr,after_group,5,1000000,2000000,18546726,5785856,18.547,5.786,9.2734,PASS
miss,2,stlr,after_group,6,1000000,2000000,18513184,5776000,18.513,5.776,9.2566,PASS
miss,2,stlr,after_group,7,1000000,2000000,18498353,5769984,18.498,5.770,9.2492,PASS
miss,2,stlr,after_group,8,1000000,2000000,18734372,5876576,18.734,5.877,9.3672,PASS
miss,2,stlr,after_group,9,1000000,2000000,18472780,5761600,18.473,5.762,9.2364,PASS
miss,4,dmb_ish,after_every,0,1000000,4000000,45159773,14090944,45.160,14.091,11.2899,PASS
miss,4,dmb_ish,after_every,1,1000000,4000000,44414749,13840224,44.415,13.840,11.1037,PASS
miss,4,dmb_ish,after_every,2,1000000,4000000,44377837,13857504,44.378,13.858,11.0945,PASS
miss,4,dmb_ish,after_every,3,1000000,4000000,44337125,13819584,44.337,13.820,11.0843,PASS
miss,4,dmb_ish,after_every,4,1000000,4000000,44367011,13831264,44.367,13.831,11.0918,PASS
miss,4,dmb_ish,after_every,5,1000000,4000000,44322663,13816032,44.323,13.816,11.0807,PASS
miss,4,dmb_ish,after_every,6,1000000,4000000,44327121,13885952,44.327,13.886,11.0818,PASS
miss,4,dmb_ish,after_every,7,1000000,4000000,44311371,13799904,44.311,13.800,11.0778,PASS
miss,4,dmb_ish,after_every,8,1000000,4000000,44255544,13785280,44.256,13.785,11.0639,PASS
miss,4,dmb_ish,after_every,9,1000000,4000000,44283199,13794112,44.283,13.794,11.0708,PASS
miss,4,dmb_ish,after_group,0,1000000,4000000,45114604,14077664,45.115,14.078,11.2787,PASS
miss,4,dmb_ish,after_group,1,1000000,4000000,44506531,13876192,44.507,13.876,11.1266,PASS
miss,4,dmb_ish,after_group,2,1000000,4000000,44367892,13827296,44.368,13.827,11.0920,PASS
miss,4,dmb_ish,after_group,3,1000000,4000000,44359386,13823872,44.359,13.824,11.0898,PASS
miss,4,dmb_ish,after_group,4,1000000,4000000,44312497,13804736,44.312,13.805,11.0781,PASS
miss,4,dmb_ish,after_group,5,1000000,4000000,44330588,13811232,44.331,13.811,11.0826,PASS
miss,4,dmb_ish,after_group,6,1000000,4000000,44333250,13815520,44.333,13.816,11.0833,PASS
miss,4,dmb_ish,after_group,7,1000000,4000000,44320055,13810848,44.320,13.811,11.0800,PASS
miss,4,dmb_ish,after_group,8,1000000,4000000,44321947,13817792,44.322,13.818,11.0805,PASS
miss,4,dmb_ish,after_group,9,1000000,4000000,44338922,13815200,44.339,13.815,11.0847,PASS
miss,4,dmb_ishst,after_every,0,1000000,4000000,45119697,14066144,45.120,14.066,11.2799,PASS
miss,4,dmb_ishst,after_every,1,1000000,4000000,44347830,13820192,44.348,13.820,11.0870,PASS
miss,4,dmb_ishst,after_every,2,1000000,4000000,44333188,13813408,44.333,13.813,11.0833,PASS
miss,4,dmb_ishst,after_every,3,1000000,4000000,44261228,13837056,44.261,13.837,11.0653,PASS
miss,4,dmb_ishst,after_every,4,1000000,4000000,44210794,13772544,44.211,13.773,11.0527,PASS
miss,4,dmb_ishst,after_every,5,1000000,4000000,44189778,13771040,44.190,13.771,11.0474,PASS
miss,4,dmb_ishst,after_every,6,1000000,4000000,44166096,13750016,44.166,13.750,11.0415,PASS
miss,4,dmb_ishst,after_every,7,1000000,4000000,44165392,13758272,44.165,13.758,11.0413,PASS
miss,4,dmb_ishst,after_every,8,1000000,4000000,44183740,13759264,44.184,13.759,11.0459,PASS
miss,4,dmb_ishst,after_every,9,1000000,4000000,44134402,13749504,44.134,13.750,11.0336,PASS
miss,4,dmb_ishst,after_group,0,1000000,4000000,44941426,14022496,44.941,14.022,11.2354,PASS
miss,4,dmb_ishst,after_group,1,1000000,4000000,44221727,13777920,44.222,13.778,11.0554,PASS
miss,4,dmb_ishst,after_group,2,1000000,4000000,44221009,13773408,44.221,13.773,11.0553,PASS
miss,4,dmb_ishst,after_group,3,1000000,4000000,44198771,13783648,44.199,13.784,11.0497,PASS
miss,4,dmb_ishst,after_group,4,1000000,4000000,44189625,13763616,44.190,13.764,11.0474,PASS
miss,4,dmb_ishst,after_group,5,1000000,4000000,44181944,13810304,44.182,13.810,11.0455,PASS
miss,4,dmb_ishst,after_group,6,1000000,4000000,44157177,13745248,44.157,13.745,11.0393,PASS
miss,4,dmb_ishst,after_group,7,1000000,4000000,44165006,13762272,44.165,13.762,11.0413,PASS
miss,4,dmb_ishst,after_group,8,1000000,4000000,44154632,13754336,44.155,13.754,11.0387,PASS
miss,4,dmb_ishst,after_group,9,1000000,4000000,44100850,13737408,44.101,13.737,11.0252,PASS
miss,4,dmb_st,after_every,0,1000000,4000000,44933369,14031616,44.933,14.032,11.2333,PASS
miss,4,dmb_st,after_every,1,1000000,4000000,44195216,13770912,44.195,13.771,11.0488,PASS
miss,4,dmb_st,after_every,2,1000000,4000000,44188327,13765184,44.188,13.765,11.0471,PASS
miss,4,dmb_st,after_every,3,1000000,4000000,44188157,13760384,44.188,13.760,11.0470,PASS
miss,4,dmb_st,after_every,4,1000000,4000000,44190306,13761152,44.190,13.761,11.0476,PASS
miss,4,dmb_st,after_every,5,1000000,4000000,44146729,13780736,44.147,13.781,11.0367,PASS
miss,4,dmb_st,after_every,6,1000000,4000000,44134158,13742016,44.134,13.742,11.0335,PASS
miss,4,dmb_st,after_every,7,1000000,4000000,44102483,13731808,44.102,13.732,11.0256,PASS
miss,4,dmb_st,after_every,8,1000000,4000000,44082178,13729472,44.082,13.729,11.0205,PASS
miss,4,dmb_st,after_every,9,1000000,4000000,44046349,13718464,44.046,13.718,11.0116,PASS
miss,4,dmb_st,after_group,0,1000000,4000000,45084538,14065728,45.085,14.066,11.2711,PASS
miss,4,dmb_st,after_group,1,1000000,4000000,44332184,13822176,44.332,13.822,11.0830,PASS
miss,4,dmb_st,after_group,2,1000000,4000000,44304740,13844448,44.305,13.844,11.0762,PASS
miss,4,dmb_st,after_group,3,1000000,4000000,44273047,13792416,44.273,13.792,11.0683,PASS
miss,4,dmb_st,after_group,4,1000000,4000000,44263095,13787488,44.263,13.787,11.0658,PASS
miss,4,dmb_st,after_group,5,1000000,4000000,44254213,13779360,44.254,13.779,11.0636,PASS
miss,4,dmb_st,after_group,6,1000000,4000000,44225225,13773632,44.225,13.774,11.0563,PASS
miss,4,dmb_st,after_group,7,1000000,4000000,44203630,13769376,44.204,13.769,11.0509,PASS
miss,4,dmb_st,after_group,8,1000000,4000000,44219370,13767680,44.219,13.768,11.0548,PASS
miss,4,dmb_st,after_group,9,1000000,4000000,44214457,13777952,44.214,13.778,11.0536,PASS
miss,4,dmb_sy,after_every,0,1000000,4000000,45058879,14061056,45.059,14.061,11.2647,PASS
miss,4,dmb_sy,after_every,1,1000000,4000000,44310143,13802304,44.310,13.802,11.0775,PASS
miss,4,dmb_sy,after_every,2,1000000,4000000,44315660,13807776,44.316,13.808,11.0789,PASS
miss,4,dmb_sy,after_every,3,1000000,4000000,44290518,13793824,44.291,13.794,11.0726,PASS
miss,4,dmb_sy,after_every,4,1000000,4000000,44276005,13788320,44.276,13.788,11.0690,PASS
miss,4,dmb_sy,after_every,5,1000000,4000000,44279184,13795680,44.279,13.796,11.0698,PASS
miss,4,dmb_sy,after_every,6,1000000,4000000,44254312,13834432,44.254,13.834,11.0636,PASS
miss,4,dmb_sy,after_every,7,1000000,4000000,44221511,13774144,44.222,13.774,11.0554,PASS
miss,4,dmb_sy,after_every,8,1000000,4000000,44233567,13776096,44.234,13.776,11.0584,PASS
miss,4,dmb_sy,after_every,9,1000000,4000000,44227344,13779264,44.227,13.779,11.0568,PASS
miss,4,dmb_sy,after_group,0,1000000,4000000,45110919,14074272,45.111,14.074,11.2777,PASS
miss,4,dmb_sy,after_group,1,1000000,4000000,44426328,13843744,44.426,13.844,11.1066,PASS
miss,4,dmb_sy,after_group,2,1000000,4000000,44364187,13817376,44.364,13.817,11.0910,PASS
miss,4,dmb_sy,after_group,3,1000000,4000000,44369548,13825280,44.370,13.825,11.0924,PASS
miss,4,dmb_sy,after_group,4,1000000,4000000,44347439,13815904,44.347,13.816,11.0869,PASS
miss,4,dmb_sy,after_group,5,1000000,4000000,44350066,13820448,44.350,13.820,11.0875,PASS
miss,4,dmb_sy,after_group,6,1000000,4000000,44360814,13813824,44.361,13.814,11.0902,PASS
miss,4,dmb_sy,after_group,7,1000000,4000000,44334693,13811360,44.335,13.811,11.0837,PASS
miss,4,dmb_sy,after_group,8,1000000,4000000,44332720,13807232,44.333,13.807,11.0832,PASS
miss,4,dmb_sy,after_group,9,1000000,4000000,44333758,13809504,44.334,13.810,11.0834,PASS
miss,4,stlr,after_every,0,1000000,4000000,45307509,14132160,45.308,14.132,11.3269,PASS
miss,4,stlr,after_every,1,1000000,4000000,44604980,13908544,44.605,13.909,11.1512,PASS
miss,4,stlr,after_every,2,1000000,4000000,44572000,13892640,44.572,13.893,11.1430,PASS
miss,4,stlr,after_every,3,1000000,4000000,44525644,13900224,44.526,13.900,11.1314,PASS
miss,4,stlr,after_every,4,1000000,4000000,44502480,13871168,44.502,13.871,11.1256,PASS
miss,4,stlr,after_every,5,1000000,4000000,44500035,13866816,44.500,13.867,11.1250,PASS
miss,4,stlr,after_every,6,1000000,4000000,44511161,13868672,44.511,13.869,11.1278,PASS
miss,4,stlr,after_every,7,1000000,4000000,44436932,13843808,44.437,13.844,11.1092,PASS
miss,4,stlr,after_every,8,1000000,4000000,44466723,13856128,44.467,13.856,11.1167,PASS
miss,4,stlr,after_every,9,1000000,4000000,44401423,13835520,44.401,13.836,11.1004,PASS
miss,4,stlr,after_group,0,1000000,4000000,45227092,14099200,45.227,14.099,11.3068,PASS
miss,4,stlr,after_group,1,1000000,4000000,44499322,13872960,44.499,13.873,11.1248,PASS
miss,4,stlr,after_group,2,1000000,4000000,44478882,13860160,44.479,13.860,11.1197,PASS
miss,4,stlr,after_group,3,1000000,4000000,44466538,13852000,44.467,13.852,11.1166,PASS
miss,4,stlr,after_group,4,1000000,4000000,44456973,13846368,44.457,13.846,11.1142,PASS
miss,4,stlr,after_group,5,1000000,4000000,44448522,13852768,44.449,13.853,11.1121,PASS
miss,4,stlr,after_group,6,1000000,4000000,44451953,13849440,44.452,13.849,11.1130,PASS
miss,4,stlr,after_group,7,1000000,4000000,44445757,13848928,44.446,13.849,11.1114,PASS
miss,4,stlr,after_group,8,1000000,4000000,44422348,13841248,44.422,13.841,11.1056,PASS
miss,4,stlr,after_group,9,1000000,4000000,44411264,13855584,44.411,13.856,11.1028,PASS
miss,8,dmb_ish,after_every,0,1000000,8000000,88957472,27702976,88.957,27.703,11.1197,PASS
miss,8,dmb_ish,after_every,1,1000000,8000000,88873791,27656096,88.874,27.656,11.1092,PASS
miss,8,dmb_ish,after_every,2,1000000,8000000,88873810,27655488,88.874,27.655,11.1092,PASS
miss,8,dmb_ish,after_every,3,1000000,8000000,88859424,27649632,88.859,27.650,11.1074,PASS
miss,8,dmb_ish,after_every,4,1000000,8000000,88854826,27700000,88.855,27.700,11.1069,PASS
miss,8,dmb_ish,after_every,5,1000000,8000000,88830475,27667936,88.830,27.668,11.1038,PASS
miss,8,dmb_ish,after_every,6,1000000,8000000,88780677,27625312,88.781,27.625,11.0976,PASS
miss,8,dmb_ish,after_every,7,1000000,8000000,88756925,27616512,88.757,27.617,11.0946,PASS
miss,8,dmb_ish,after_every,8,1000000,8000000,88700468,27597408,88.700,27.597,11.0876,PASS
miss,8,dmb_ish,after_every,9,1000000,8000000,88682049,27647904,88.682,27.648,11.0853,PASS
miss,8,dmb_ish,after_group,0,1000000,8000000,89261915,27808128,89.262,27.808,11.1577,PASS
miss,8,dmb_ish,after_group,1,1000000,8000000,89176386,27760384,89.176,27.760,11.1470,PASS
miss,8,dmb_ish,after_group,2,1000000,8000000,89172854,27748608,89.173,27.749,11.1466,PASS
miss,8,dmb_ish,after_group,3,1000000,8000000,89164636,27760672,89.165,27.761,11.1456,PASS
miss,8,dmb_ish,after_group,4,1000000,8000000,89146493,27734016,89.146,27.734,11.1433,PASS
miss,8,dmb_ish,after_group,5,1000000,8000000,89162042,27753856,89.162,27.754,11.1453,PASS
miss,8,dmb_ish,after_group,6,1000000,8000000,89106779,27732672,89.107,27.733,11.1383,PASS
miss,8,dmb_ish,after_group,7,1000000,8000000,89087594,27727648,89.088,27.728,11.1359,PASS
miss,8,dmb_ish,after_group,8,1000000,8000000,89072959,27731040,89.073,27.731,11.1341,PASS
miss,8,dmb_ish,after_group,9,1000000,8000000,89087109,27730560,89.087,27.731,11.1359,PASS
miss,8,dmb_ishst,after_every,0,1000000,8000000,88715768,27624224,88.716,27.624,11.0895,PASS
miss,8,dmb_ishst,after_every,1,1000000,8000000,88562677,27629536,88.563,27.630,11.0703,PASS
miss,8,dmb_ishst,after_every,2,1000000,8000000,88552033,27565728,88.552,27.566,11.0690,PASS
miss,8,dmb_ishst,after_every,3,1000000,8000000,88546423,27549472,88.546,27.549,11.0683,PASS
miss,8,dmb_ishst,after_every,4,1000000,8000000,88549979,27556672,88.550,27.557,11.0687,PASS
miss,8,dmb_ishst,after_every,5,1000000,8000000,88550111,27596576,88.550,27.597,11.0688,PASS
miss,8,dmb_ishst,after_every,6,1000000,8000000,88505646,27544480,88.506,27.544,11.0632,PASS
miss,8,dmb_ishst,after_every,7,1000000,8000000,88479111,27534144,88.479,27.534,11.0599,PASS
miss,8,dmb_ishst,after_every,8,1000000,8000000,88435069,27638528,88.435,27.639,11.0544,PASS
miss,8,dmb_ishst,after_every,9,1000000,8000000,88323683,27498944,88.324,27.499,11.0405,PASS
miss,8,dmb_ishst,after_group,0,1000000,8000000,89110754,27807232,89.111,27.807,11.1388,PASS
miss,8,dmb_ishst,after_group,1,1000000,8000000,89049759,27722208,89.050,27.722,11.1312,PASS
miss,8,dmb_ishst,after_group,2,1000000,8000000,89033515,27707808,89.034,27.708,11.1292,PASS
miss,8,dmb_ishst,after_group,3,1000000,8000000,89033683,27712768,89.034,27.713,11.1292,PASS
miss,8,dmb_ishst,after_group,4,1000000,8000000,89009429,27707648,89.009,27.708,11.1262,PASS
miss,8,dmb_ishst,after_group,5,1000000,8000000,88974882,27693696,88.975,27.694,11.1219,PASS
miss,8,dmb_ishst,after_group,6,1000000,8000000,88996056,27698880,88.996,27.699,11.1245,PASS
miss,8,dmb_ishst,after_group,7,1000000,8000000,88953174,27685152,88.953,27.685,11.1191,PASS
miss,8,dmb_ishst,after_group,8,1000000,8000000,88893189,27660288,88.893,27.660,11.1116,PASS
miss,8,dmb_ishst,after_group,9,1000000,8000000,88809995,27633408,88.810,27.633,11.1012,PASS
miss,8,dmb_st,after_every,0,1000000,8000000,88973569,27715328,88.974,27.715,11.1217,PASS
miss,8,dmb_st,after_every,1,1000000,8000000,88901565,27667872,88.902,27.668,11.1127,PASS
miss,8,dmb_st,after_every,2,1000000,8000000,88853246,27671168,88.853,27.671,11.1067,PASS
miss,8,dmb_st,after_every,3,1000000,8000000,88832191,27653152,88.832,27.653,11.1040,PASS
miss,8,dmb_st,after_every,4,1000000,8000000,88817221,27640704,88.817,27.641,11.1022,PASS
miss,8,dmb_st,after_every,5,1000000,8000000,88775114,27647424,88.775,27.647,11.0969,PASS
miss,8,dmb_st,after_every,6,1000000,8000000,88776803,27640576,88.777,27.641,11.0971,PASS
miss,8,dmb_st,after_every,7,1000000,8000000,88708204,27602464,88.708,27.602,11.0885,PASS
miss,8,dmb_st,after_every,8,1000000,8000000,88719370,27609248,88.719,27.609,11.0899,PASS
miss,8,dmb_st,after_every,9,1000000,8000000,88672972,27672672,88.673,27.673,11.0841,PASS
miss,8,dmb_st,after_group,0,1000000,8000000,89032033,27733440,89.032,27.733,11.1290,PASS
miss,8,dmb_st,after_group,1,1000000,8000000,88920236,27674944,88.920,27.675,11.1150,PASS
miss,8,dmb_st,after_group,2,1000000,8000000,88903104,27713856,88.903,27.714,11.1129,PASS
miss,8,dmb_st,after_group,3,1000000,8000000,88871634,27659328,88.872,27.659,11.1090,PASS
miss,8,dmb_st,after_group,4,1000000,8000000,88861646,27658496,88.862,27.658,11.1077,PASS
miss,8,dmb_st,after_group,5,1000000,8000000,88865552,27665088,88.866,27.665,11.1082,PASS
miss,8,dmb_st,after_group,6,1000000,8000000,88840930,27656832,88.841,27.657,11.1051,PASS
miss,8,dmb_st,after_group,7,1000000,8000000,88811978,27644032,88.812,27.644,11.1015,PASS
miss,8,dmb_st,after_group,8,1000000,8000000,88802371,27640608,88.802,27.641,11.1003,PASS
miss,8,dmb_st,after_group,9,1000000,8000000,88765040,27627840,88.765,27.628,11.0956,PASS
miss,8,dmb_sy,after_every,0,1000000,8000000,89145791,27782240,89.146,27.782,11.1432,PASS
miss,8,dmb_sy,after_every,1,1000000,8000000,89097689,27727360,89.098,27.727,11.1372,PASS
miss,8,dmb_sy,after_every,2,1000000,8000000,89052865,27710624,89.053,27.711,11.1316,PASS
miss,8,dmb_sy,after_every,3,1000000,8000000,88995411,27693952,88.995,27.694,11.1244,PASS
miss,8,dmb_sy,after_every,4,1000000,8000000,89000633,27692448,89.001,27.692,11.1251,PASS
miss,8,dmb_sy,after_every,5,1000000,8000000,88973732,27684608,88.974,27.685,11.1217,PASS
miss,8,dmb_sy,after_every,6,1000000,8000000,88950590,27677184,88.951,27.677,11.1188,PASS
miss,8,dmb_sy,after_every,7,1000000,8000000,88949001,27685632,88.949,27.686,11.1186,PASS
miss,8,dmb_sy,after_every,8,1000000,8000000,88935007,27681792,88.935,27.682,11.1169,PASS
miss,8,dmb_sy,after_every,9,1000000,8000000,88889908,27667264,88.890,27.667,11.1112,PASS
miss,8,dmb_sy,after_group,0,1000000,8000000,88860788,27664480,88.861,27.664,11.1076,PASS
miss,8,dmb_sy,after_group,1,1000000,8000000,88788925,27622752,88.789,27.623,11.0986,PASS
miss,8,dmb_sy,after_group,2,1000000,8000000,88765715,27622752,88.766,27.623,11.0957,PASS
miss,8,dmb_sy,after_group,3,1000000,8000000,88750304,27624000,88.750,27.624,11.0938,PASS
miss,8,dmb_sy,after_group,4,1000000,8000000,88731359,27614112,88.731,27.614,11.0914,PASS
miss,8,dmb_sy,after_group,5,1000000,8000000,88729591,27608224,88.730,27.608,11.0912,PASS
miss,8,dmb_sy,after_group,6,1000000,8000000,88719400,27619584,88.719,27.620,11.0899,PASS
miss,8,dmb_sy,after_group,7,1000000,8000000,88700572,27602144,88.701,27.602,11.0876,PASS
miss,8,dmb_sy,after_group,8,1000000,8000000,88719224,27608384,88.719,27.608,11.0899,PASS
miss,8,dmb_sy,after_group,9,1000000,8000000,88674323,27662208,88.674,27.662,11.0843,PASS
miss,8,stlr,after_every,0,1000000,8000000,89490402,27874016,89.490,27.874,11.1863,PASS
miss,8,stlr,after_every,1,1000000,8000000,89389141,27834432,89.389,27.834,11.1736,PASS
miss,8,stlr,after_every,2,1000000,8000000,89370530,27851008,89.371,27.851,11.1713,PASS
miss,8,stlr,after_every,3,1000000,8000000,89353127,27807936,89.353,27.808,11.1691,PASS
miss,8,stlr,after_every,4,1000000,8000000,89357808,27815296,89.358,27.815,11.1697,PASS
miss,8,stlr,after_every,5,1000000,8000000,89331359,27802720,89.331,27.803,11.1664,PASS
miss,8,stlr,after_every,6,1000000,8000000,89334404,27842496,89.334,27.842,11.1668,PASS
miss,8,stlr,after_every,7,1000000,8000000,89239172,27802240,89.239,27.802,11.1549,PASS
miss,8,stlr,after_every,8,1000000,8000000,89242523,27781024,89.243,27.781,11.1553,PASS
miss,8,stlr,after_every,9,1000000,8000000,89234053,27771744,89.234,27.772,11.1543,PASS
miss,8,stlr,after_group,0,1000000,8000000,89264458,27856928,89.264,27.857,11.1581,PASS
miss,8,stlr,after_group,1,1000000,8000000,89216610,27835328,89.217,27.835,11.1521,PASS
miss,8,stlr,after_group,2,1000000,8000000,89185939,27868704,89.186,27.869,11.1482,PASS
miss,8,stlr,after_group,3,1000000,8000000,89189852,27766944,89.190,27.767,11.1487,PASS
miss,8,stlr,after_group,4,1000000,8000000,89131181,27780224,89.131,27.780,11.1414,PASS
