treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_st,after_group,l2,random,524288,8,1000000,200000,6,0,0,8000000,40123397,12469408,7423985,661759,1140601,17000214,13403801,171917792,171917792,0,0,0,PASS,45209386,14047456,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,7,0,0,8000000,40221386,12503136,7424083,662751,1142620,17000218,13488579,198451104,198451104,0,0,0,PASS,45112319,14018528,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,8,0,0,8000000,40139486,12473664,7424257,660470,1139196,17000219,13415223,224926368,224926368,0,0,0,PASS,45087678,14005344,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,9,0,0,8000000,40217550,12497824,7424117,658481,1136000,17000165,13488675,251412864,251412864,0,0,0,PASS,44973154,13973824,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,0,0,0,16000000,65851104,20513696,13679995,146694,553276,33006389,9096423,20501248,20501248,0,0,0,PASS,66193773,20567872,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,1,0,0,16000000,66325681,20609440,13679288,143086,560081,33006527,9496862,61658976,61658976,0,0,0,PASS,66051215,20519680,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,2,0,0,16000000,66283992,20597856,13679310,154275,573620,33006528,9571666,102758496,102758496,0,0,0,PASS,65981493,20495776,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,3,0,0,16000000,66387848,20621536,13679223,157309,572664,33006446,9753652,143857504,143857504,0,0,0,PASS,66281717,20613472,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,4,0,0,16000000,65942116,20480768,13679473,138695,549356,33006589,9128703,184918016,184918016,0,0,0,PASS,66018842,20509024,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,5,0,0,16000000,65962377,20493600,13679054,146387,560789,33006523,9289158,225902592,225902592,0,0,0,PASS,65857926,20455552,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,6,0,0,16000000,66058394,20522176,13679277,151664,565386,33006555,9451761,266862432,266862432,0,0,0,PASS,66196448,20571296,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,7,0,0,16000000,66233906,20579264,13679116,151990,566455,33006578,9525755,307991744,307991744,0,0,0,PASS,66058781,20521056,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,8,0,0,16000000,65925838,20481376,13680331,137383,544591,33006578,9113075,348976320,348976320,0,0,0,PASS,65861415,20458112,PASS
dmb_st,after_group,l2,random,524288,16,1000000,200000,9,0,0,16000000,66137103,20543200,13679036,147476,560938,33006609,9421395,389959712,389959712,0,0,0,PASS,66377436,20651168,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,0,0,0,32000000,118803615,36901664,26108847,88136,379283,65012301,6645036,36890048,36890048,0,0,0,PASS,118031556,36675040,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,1,0,0,32000000,120093734,37301664,26109633,86953,370352,65012562,7833533,110846496,110846496,0,0,0,PASS,118009267,36645728,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,2,0,0,32000000,120219371,37330688,26108358,92344,371234,65012550,7946353,184804960,184804960,0,0,0,PASS,118236137,36731712,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,3,0,0,32000000,119935601,37246368,26107900,88497,363422,65012536,7806341,258763648,258763648,0,0,0,PASS,118168109,36696640,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,4,0,0,32000000,120048333,37277280,26109304,88499,364873,65012627,7801339,332719360,332719360,0,0,0,PASS,118277187,36723328,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,5,0,0,32000000,120171817,37314112,26107973,88993,365749,65012530,7878147,406738496,406738496,0,0,0,PASS,118515176,36862912,PASS
dmb_st,after_group,l2,random,524288,32,1000000,200000,6,0,0,32000000,120127006,37308096,26109229,90146,366680,65012605,7939297,480853472,480853472,0,0,0,PASS,118040233,36657024,PASS
