treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
stlr,after_group,l1,random,2048,64,1000000,200000,3,0,0,64000000,207322829,64324288,69,1,1,129001413,18,448740384,448740384,0,0,0,PASS,206121949,63933376,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,4,0,0,64000000,206981448,64205792,56,0,2,129001439,0,576858944,576858944,0,0,0,PASS,206173496,63942048,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,5,0,0,64000000,206965668,64206080,61,0,1,129001410,0,704983680,704983680,0,0,0,PASS,206038541,63916032,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,6,0,0,64000000,207066098,64236576,55,4,8,129001581,0,833111488,833111488,0,0,0,PASS,206243465,63980992,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,7,0,0,64000000,207124984,64240960,35,0,0,129001379,0,961319424,961319424,0,0,0,PASS,206052914,63918048,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,8,0,0,64000000,207007192,64211744,40,0,6,129001403,0,1089434368,1089434368,0,0,0,PASS,205997821,63889984,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,9,0,0,64000000,207264096,64302080,59,0,43,129001347,0,1217597824,1217597824,0,0,0,PASS,206084622,63920704,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,0,0,0,1000000,22698203,7097408,1887427,340565,551071,3000072,15867006,7076192,7076192,0,0,0,PASS,21633551,6738752,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,1,0,0,1000000,22118671,6884544,1887234,329908,525536,3000074,15308154,20680384,20680384,0,0,0,PASS,21735600,6761664,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,2,0,0,1000000,21778841,6773184,1887393,325104,518882,3000072,14993373,34198176,34198176,0,0,0,PASS,21692745,6750624,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,3,0,0,1000000,20913422,6506208,1887187,318988,506860,3000058,14314546,47437056,47437056,0,0,0,PASS,21724866,6769472,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,4,0,0,1000000,21865439,6801216,1887380,325168,514737,3000066,15065616,60989952,60989952,0,0,0,PASS,21557909,6703776,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,5,0,0,1000000,21913424,6817632,1887230,324945,514308,3000072,15093658,74493984,74493984,0,0,0,PASS,21691216,6746624,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,6,0,0,1000000,22020629,6852416,1887247,328185,524672,3000066,15206917,88076832,88076832,0,0,0,PASS,21670141,6738528,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,7,0,0,1000000,21741904,6764928,1887297,324511,515087,3000070,14964785,101562816,101562816,0,0,0,PASS,21744070,6764128,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,8,0,0,1000000,21866475,6801984,1887372,324506,514522,3000071,15070720,115111072,115111072,0,0,0,PASS,21498827,6684896,PASS
stlr,after_group,l2,random,524288,1,1000000,200000,9,0,0,1000000,21833974,6791776,1887245,325091,518002,3000060,15041792,128570144,128570144,0,0,0,PASS,21720493,6757760,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,0,0,0,2000000,25085119,7816576,2704849,286102,667198,5000108,15490764,7805536,7805536,0,0,0,PASS,24845223,7748992,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,1,0,0,2000000,25260148,7891264,2704575,282613,661389,5000085,15608283,23401280,23401280,0,0,0,PASS,24530662,7628032,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,2,0,0,2000000,24136740,7506656,2704633,263760,625658,5000091,14537860,38518176,38518176,0,0,0,PASS,24368379,7576576,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,3,0,0,2000000,24994612,7776032,2704941,279960,662525,5000094,15361598,53854208,53854208,0,0,0,PASS,25496162,7928000,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,4,0,0,2000000,25070870,7795456,2704690,279252,654266,5000088,15415898,69560512,69560512,0,0,0,PASS,25372344,7888640,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,5,0,0,2000000,23541785,7320800,2704799,253962,609598,5000088,13971789,84753632,84753632,0,0,0,PASS,24713999,7682432,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,6,0,0,2000000,24390178,7587360,2705206,269190,629033,5000077,14797296,100007328,100007328,0,0,0,PASS,24727696,7688736,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,7,0,0,2000000,24758566,7698336,2704653,274996,642765,5000093,15132405,115377984,115377984,0,0,0,PASS,25195107,7833024,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,8,0,0,2000000,24558550,7637728,2704707,272932,639225,5000084,14972074,130832384,130832384,0,0,0,PASS,25147584,7819616,PASS
stlr,after_group,l2,random,524288,2,1000000,200000,9,0,0,2000000,24876837,7738752,2704749,277194,645270,5000085,15246688,146373568,146373568,0,0,0,PASS,25257640,7853440,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,0,0,0,4000000,24818784,7754208,4304187,350729,582721,9000117,12417165,7734848,7734848,0,0,0,PASS,24302715,7575840,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,1,0,0,4000000,24227442,7537056,4303622,350467,560773,9000100,11958561,22828384,22828384,0,0,0,PASS,24301893,7562752,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,2,0,0,4000000,24207878,7530912,4303991,340309,547469,9000108,11878510,37904416,37904416,0,0,0,PASS,24428978,7599392,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,3,0,0,4000000,24092367,7507328,4303905,338697,550077,9000099,11784258,52993920,52993920,0,0,0,PASS,24360458,7580704,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,4,0,0,4000000,24119047,7507936,4303999,342314,546075,9000134,11820074,68064832,68064832,0,0,0,PASS,24145207,7510528,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,5,0,0,4000000,24071889,7492416,4303926,336655,544966,9000138,11757646,83049920,83049920,0,0,0,PASS,24365006,7578592,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,6,0,0,4000000,24104098,7502816,4304022,336752,547532,9000101,11750168,98113408,98113408,0,0,0,PASS,24082792,7491552,PASS
stlr,after_group,l2,random,524288,4,1000000,200000,7,0,0,4000000,24369021,7600256,4303991,350094,559848,9000127,12061926,113175648,113175648,0,0,0,PASS,24365697,7578848,PASS
